title,category,brand,price,rating,review_summary,availability,image_url,product_link
Dickies Men's Original 874 Work Pants,Men,Dickies Store,29.99,4.3,"Customers appreciate the pants' durability, appearance, and value for money. They find the pants sturdy and well-made, with a nice look and cool colors. The pants are considered great for work or casual wear, and practical for various occasions. Many customers find them comfortable and washable. However, some dislike the stiffness and have mixed opinions on sizing.",In Stock,https://m.media-amazon.com/images/I/31I6HkuKIVL.jpg,https://www.amazon.com/dp/B0D36NX7KC
BALENNZ Athletic Shorts for Men with Pockets and Elastic Waistband Quick Dry Activewear,Men,BALENNZ Store,29.9932,4.6,"Customers find these shorts comfortable and well-made. They appreciate the breathable, soft material and good waistband. Many consider them suitable for both workouts and everyday wear. While some find the material thickness satisfactory, others have differing opinions on it. Overall, customers find the shorts to be a good value for the price.",In Stock,https://m.media-amazon.com/images/I/41lQEk-tn9L.jpg,https://www.amazon.com/dp/B08JGBB9N1
5 Pack Athletic Gym Mens Shorts - Workout Black Quick Dry Basketball Shorts with Pockets for Running Casual Activewear,Men,BOOJO Store,27.0515,4.5,"Customers find the shorts comfortable and well-fitting. They appreciate the good quality, lightweight fabric that doesn't flimsy, and value for money. The color options and lightweight material are also appreciated. However, some customers have differing opinions on the size and material thickness.",In Stock,https://m.media-amazon.com/images/I/31qlLOTmrmL.jpg,https://www.amazon.com/dp/B0CRHF41F7
COOFANDY Men's 2 Pack Gym Workout Shorts 7 Inch Quick Dry Athletic Shorts Lightweight Running Shorts with Pockets,Men,COOFANDY Store,29.9925,4.2,"Customers find these shorts comfortable and lightweight, making them great for workouts or leisure. They have a nice texture that stays cool even in the heat. Many consider them good value for money. However, some customers dislike the pocket size. There are mixed opinions on the fit and material quality.",In Stock,https://m.media-amazon.com/images/I/41Y2dV0mvML.jpg,https://www.amazon.com/dp/B085NF55WL
Wrangler Authentics Men's Classic Cargo Stretch Short,Men,Wrangler Authentics Store,26.85,4.6,"Customers find the shorts comfortable and well-made. They appreciate the true-to-size fit, good quality fabric, and reasonable value for money. The style, pockets, and weight are also praised. However, opinions differ on durability.",In Stock,https://m.media-amazon.com/images/I/41--ZjTu5GL.jpg,https://www.amazon.com/dp/B07HNWC5LC
JMIERR Mens Casual Shorts - Cotton Drawstring Summer Beach Stretch Twill Chino Golf Shorts,Men,JMIERR Store,19.992,4.3,"Customers find the shorts comfortable and well-fitting. They like the soft, stretchy fabric that feels like basketball shorts but looks like khakis. The color is nice and goes with anything. Many customers consider the shorts a good value for the price. While some appreciate the wearability, fabric weight, and stretchiness, others have differing opinions on the material quality.",In Stock,https://m.media-amazon.com/images/I/41dx55BCjcL.jpg,https://www.amazon.com/dp/B0BLKKW3M4
Lee Men's Extreme Motion Carolina Cargo Short,Men,Lee Store,15.0057,4.6,"Customers find the shorts comfortable and well-made. They appreciate the right length, loose fit in the areas needed most, and soft fabric that feels like 100% cotton. The shorts are suitable for everyday wear and have pockets, stretchability, and good value for money.",In Stock,https://m.media-amazon.com/images/I/311ePBeuaLL.jpg,https://www.amazon.com/dp/B08TB5KMQ8
3 Pack Gym Basketball Mens Shorts - Quick Dry Black Workout Athletic Shorts with Pockets for Casual Running (S-6XL),Men,BOOJO Store,18.9927,4.5,"Customers find these shorts comfortable and well-fitting. They appreciate the soft, breathable material and good value for money. Many of them find them suitable for workouts and basketball games. The shorts are lightweight with pockets. However, opinions differ on the material thickness.",In Stock,https://m.media-amazon.com/images/I/41Mmu2xmatL.jpg,https://www.amazon.com/dp/B0CRRF28SH
NY Threads Men's Athletic Shorts Quick Dry Loose-Fit Lightweight Running Workout Gym Shorts with Pockets,Men,NY Threads Store,7.992,4.6,"Customers find these shorts comfortable, well-made, and a good value for the price. They appreciate the soft, stretchy material that dries quickly and allows for movement. The shorts have a nice look and hold up well after a few months of use. Many customers find them lightweight, with deep pockets and breathable material.",In Stock,https://m.media-amazon.com/images/I/41NwwmKkONL.jpg,https://www.amazon.com/dp/B0BWNHZCCR
Amazon Essentials Men's Classic-Fit Stretch Golf Short (Available in Big & Tall),Sport Specific Clothing,Amazon Essentials Store,26.6,4.4,"Customers appreciate the shorts' fit, material quality, and value for money. They find the waist and leg length good, with an option for leg length. The belt loops feel sturdy and the zipper seems solid and reliable. Many customers are impressed with the comfort and feel like high-end shorts. The look is nice, with a sleek and smooth fabric that matches the picture perfectly. Overall, customers find the shorts comfortable and well-made, though opinions differ on the stretchiness.",In Stock,https://m.media-amazon.com/images/I/31qzgy1KsOL.jpg,https://www.amazon.com/dp/B096YJ8663
Wrangler Authentics Authentics Men's Flat Front Short,Men,Wrangler Authentics Store,21.99,4.4,"Customers find the shorts comfortable and well-fitting. They appreciate the soft fabric and nice length. The shorts have a dressy look suitable for work or casual wear like barbecues. Customers value the shorts for their good value and lightweight design. However, some customers have differing opinions on the fabric quality and pockets.",In Stock,https://m.media-amazon.com/images/I/41kw9yrV4XL.jpg,https://www.amazon.com/dp/B0CSQGX6CZ
Dockers Men's Perfect Classic Fit Shorts (Regular and Big & Tall),Men,DOCKERS Store,23.6416,4.5,"Customers appreciate the shorts' fit, material quality, style, comfort, and side pockets. They find the shorts comfortable and stylish, with a high waist and long length. The shorts hold up well to regular wear and washing, and are durable enough to wear out. Many customers appreciate the side pockets for their wallets and phones. Overall, customers are satisfied with the shorts' quality, value, and functionality.",In Stock,https://m.media-amazon.com/images/I/41Cz7UYuCaL.jpg,https://www.amazon.com/dp/B00BBW2XZG
Nike Dri-FIT Icon,Men,Brand: Nike,33.24,4.5,"Customers find the shorts comfortable and well-made. They like the design and length, making them one of their favorite shorts to wear in their wardrobe. The lightweight material is also appreciated by customers for its functionality. However, some have mixed opinions on the quality, value for money, and thickness of the material.",Only 1 left in stock - order soon.,https://m.media-amazon.com/images/I/31jOLQ0rycL.jpg,https://www.amazon.com/dp/B07BPPGDWH
5 Pack Men's Active Quick Dry Fit Shorts - Athletic Running Gym Workout Casual Shorts with Pockets Bulk,Men,Real Essentials Store,28.4721,4.3,"Customers appreciate the comfortable and affordable shorts. They find them to be soft and lightweight, with a decent look and functional design. However, some customers are unhappy with the pocket holes and material thickness. There are mixed opinions on the overall quality and fit.",In Stock,https://m.media-amazon.com/images/I/41neMCljdfL.jpg,https://www.amazon.com/dp/B08D2TC7BT
"Hanes Men's Boxers, Cotton Knit Comfortable Boxer Underwear, Moisture-wicking Cotton Boxers, 5-pack",Men,Hanes Store,20.0,4.6,"Customers find these underpants comfortable and well-fitting. They appreciate the soft material, good fit, and quality fabric that holds up well over time. Many consider them a great value for the price, with solid colors and a traditional boxer look. The underwear is also appreciated for its functionality and quality. However, opinions differ on the color variety.",In Stock,https://m.media-amazon.com/images/I/41eVMNDOXWL.jpg,https://www.amazon.com/dp/B00CAXS2Q4
"Fruit of the Loom Men's Tag Free Woven Boxer Shorts, Relaxed Fit, Moisture Wicking, Assorted Color Multipacks",Men,Fruit of the Loom Store,19.9923,4.6,"Customers find these boxers to be of good quality and a solid product that holds up well after multiple washes. They fit comfortably, with soft cotton material that feels very comfortable. Many customers consider them a good value for the price and a great stocking stuffer. While most are happy with the color quality and material weight, some feel the material is too thin and falls slightly short of expectations. Opinions vary on the elasticity of the fabric.",In Stock,https://m.media-amazon.com/images/I/51iZBNskE7L.jpg,https://www.amazon.com/dp/B08GZL48D9
"Men's 5"" Running Shorts 2 Pack Quick Dry Athletic Workout Gym Shorts with Zipper Pockets",Men,Brand: Gaglg,21.9915,4.3,"Customers appreciate the fit, comfort, and quality of these shorts. They find the waistband comfortable and the length perfect. Many consider them a good value for the price, especially considering how cheap they are. The shorts have a smooth and breathable feel that allows airflow. Some customers like the appearance and lightweight design. However, opinions vary on the material and zipper quality.",In Stock,https://m.media-amazon.com/images/I/41U2akFyT+L.jpg,https://www.amazon.com/dp/B09PYTB8SD
"Champion Men's Sport Shorts, Moisture Wicking, Athletic Shorts, Gym Shorts (Reg. Or Big & Tall)",Sport Specific Clothing,Champion Store,18.7425,4.6,"Customers find the shorts fit true to size with a loose, comfortable fit. They appreciate the soft, lightweight material that doesn't feel constricting against the skin. The shorts are great for workouts and summer activities like pickleball. Many customers consider them a good value for the price. However, opinions differ on whether the pockets are useful or not.",In Stock,https://m.media-amazon.com/images/I/31CWqrQ9sDL.jpg,https://www.amazon.com/dp/B01AK7Z1ZG
Real Essentials 5 Pack: Men's Mesh Athletic Basketball Shorts Quick Dry Activewear with Pockets,Men,Real Essentials Store,33.99,4.3,"Customers find the shorts comfortable and easy to move in. They appreciate the nice material and length. Many like the look. However, some dislike the pocket size. There are mixed opinions on the quality, size, and thickness of the material.",In Stock,https://m.media-amazon.com/images/I/41uEHW91iAL.jpg,https://www.amazon.com/dp/B07NDP7ZTX
"Ultra Performance Mens 5 Pack Athletic Running Shorts, Basketball Gym Workout Shorts for Men with Zippered Pockets",Men,Ultra Performance Store,32.996,4.1,"Customers find the shorts comfortable and breathable. They find them good value for money and great quality shorts for the price. The material thickness is also appreciated. However, some customers have issues with the zippers, pockets, and seams. There are mixed opinions on the overall quality and fit.",In Stock,https://m.media-amazon.com/images/I/41Evxm8JGZL.jpg,https://www.amazon.com/dp/B08LT8LY5N
"Amazon Essentials Men's Performance Tech Loose-Fit Shorts (Available in Big & Tall), Pack of 2",Men,Amazon Essentials Store,19.0,4.6,"Customers find the shorts have a good fit, with the length being perfect. They are comfortable and stretchy, with a triple row of elastic at the waist for comfort. The shorts provide good value for money, with good quality and construction for the price. Many customers find them excellent for going to the gym, working out with weights, mountain biking, running, and lounging around the house. While some customers are happy with the product quality, lightweight, and look, others have mixed opinions on the material quality.",In Stock,https://m.media-amazon.com/images/I/31-voRHxyzL.jpg,https://www.amazon.com/dp/B0728KK8VK
